time,Temperatura_C,Umidade_Relativa_%,Velocidade_Vento_kmh,Radiacao_Solar_Wm2,Temperatura_C_MM24h,Umidade_Relativa_%_MM24h,Velocidade_Vento_kmh_MM24h,Radiacao_Solar_Wm2_MM24h,Indice_Calor_C
2026-06-22 04:00:00,9.9,97,13.8,0.0,10.4125,83.95833333333333,8.058333333333334,119.83333333333333,9.9
2026-06-22 05:00:00,9.8,97,11.1,0.0,10.658333333333333,84.0,8.245833333333334,119.83333333333333,9.8
2026-06-22 06:00:00,9.6,97,15.8,0.0,10.908333333333333,84.04166666666667,8.658333333333333,119.83333333333333,9.6
2026-06-22 07:00:00,9.2,97,11.1,0.0,11.133333333333333,84.08333333333333,8.783333333333333,119.83333333333333,9.2
2026-06-22 08:00:00,9.1,97,10.0,2.0,11.345833333333331,84.125,8.854166666666666,119.75,9.1
2026-06-22 09:00:00,9.1,97,11.2,28.0,11.487499999999999,84.20833333333333,8.95,116.625,9.1
2026-06-22 10:00:00,9.3,97,11.5,51.0,11.520833333333334,84.5,9.25,107.83333333333333,9.3
2026-06-22 11:00:00,10.8,90,9.9,272.0,11.504166666666668,84.79166666666667,9.512500000000001,101.29166666666667,10.8
2026-06-22 12:00:00,11.9,83,13.4,327.0,11.454166666666666,85.08333333333333,9.8625,94.04166666666667,11.9
2026-06-22 13:00:00,13.3,70,15.0,417.0,11.4125,85.20833333333333,10.254166666666666,88.33333333333333,13.3
2026-06-22 14:00:00,14.0,63,17.0,373.0,11.387500000000001,85.16666666666667,10.754166666666665,89.45833333333333,14.0
2026-06-22 15:00:00,14.0,59,19.4,358.0,11.341666666666667,85.125,11.404166666666667,92.16666666666667,14.0
2026-06-22 16:00:00,13.8,57,21.1,322.0,11.291666666666666,84.95833333333333,12.116666666666667,96.20833333333333,13.8
2026-06-22 17:00:00,12.4,66,19.8,162.0,11.216666666666667,84.79166666666667,12.779166666666667,96.70833333333333,12.4
2026-06-22 18:00:00,11.0,72,14.7,31.0,11.129166666666668,84.66666666666667,13.133333333333333,97.625,11.0
2026-06-22 19:00:00,10.6,69,13.0,0.0,11.045833333333334,84.41666666666667,13.258333333333333,97.625,10.6
2026-06-22 20:00:00,8.8,74,10.6,0.0,10.904166666666667,84.375,13.2125,97.625,8.8
2026-06-22 21:00:00,7.8,80,10.1,0.0,10.741666666666667,84.29166666666667,13.1625,97.625,7.8
2026-06-22 22:00:00,7.1,84,9.6,0.0,10.570833333333335,84.125,13.012500000000001,97.625,7.1
2026-06-22 23:00:00,6.5,86,8.4,0.0,10.391666666666667,83.875,12.791666666666666,97.625,6.5
2026-06-23 00:00:00,6.0,87,8.7,0.0,10.200000000000001,83.58333333333333,12.741666666666665,97.625,6.0
2026-06-23 01:00:00,5.8,89,10.2,0.0,10.004166666666666,83.33333333333333,12.791666666666666,97.625,5.8
2026-06-23 02:00:00,5.6,91,11.3,0.0,9.808333333333334,83.16666666666667,12.862499999999999,97.625,5.6
2026-06-23 03:00:00,5.2,93,12.1,0.0,9.608333333333333,83.0,12.866666666666667,97.625,5.2
2026-06-23 04:00:00,5.2,94,11.7,0.0,9.4125,82.875,12.779166666666667,97.625,5.2
2026-06-23 05:00:00,4.8,95,10.5,0.0,9.204166666666667,82.79166666666667,12.754166666666665,97.625,4.8
2026-06-23 06:00:00,4.6,95,9.9,0.0,8.995833333333334,82.70833333333333,12.508333333333335,97.625,4.6
2026-06-23 07:00:00,4.3,95,9.5,0.0,8.791666666666666,82.625,12.441666666666668,97.625,4.3
2026-06-23 08:00:00,4.3,96,10.6,4.0,8.591666666666667,82.58333333333333,12.466666666666667,97.70833333333333,4.3
2026-06-23 09:00:00,5.9,93,9.5,112.0,8.458333333333334,82.41666666666667,12.395833333333334,101.20833333333333,5.9
2026-06-23 10:00:00,7.9,85,9.8,288.0,8.4,81.91666666666667,12.325000000000001,111.08333333333333,7.9
2026-06-23 11:00:00,9.8,74,10.1,441.0,8.358333333333334,81.25,12.333333333333334,118.125,9.8
2026-06-23 12:00:00,11.4,59,12.5,549.0,8.3375,80.25,12.295833333333334,127.375,11.4
2026-06-23 13:00:00,12.2,52,16.5,595.0,8.291666666666666,79.5,12.358333333333334,134.79166666666666,12.2
2026-06-23 14:00:00,12.7,48,18.1,577.0,8.237499999999999,78.875,12.404166666666667,143.29166666666666,12.7
2026-06-23 15:00:00,12.9,46,15.6,482.0,8.191666666666666,78.33333333333333,12.245833333333335,148.45833333333334,12.9
2026-06-23 16:00:00,12.6,47,14.8,368.0,8.141666666666667,77.91666666666667,11.983333333333334,150.375,12.6
2026-06-23 17:00:00,11.7,53,10.8,189.0,8.1125,77.375,11.608333333333333,151.5,11.7
2026-06-23 18:00:00,9.2,64,7.3,39.0,8.0375,77.04166666666667,11.299999999999999,151.83333333333334,9.2
2026-06-23 19:00:00,8.3,67,8.3,0.0,7.941666666666667,76.95833333333333,11.104166666666666,151.83333333333334,8.3
2026-06-23 20:00:00,7.5,71,8.1,0.0,7.8875,76.83333333333333,11.0,151.83333333333334,7.5
2026-06-23 21:00:00,6.3,78,6.5,0.0,7.824999999999999,76.75,10.850000000000001,151.83333333333334,6.3
2026-06-23 22:00:00,5.8,81,6.6,0.0,7.770833333333333,76.625,10.725000000000001,151.83333333333334,5.8
2026-06-23 23:00:00,5.2,83,6.1,0.0,7.716666666666666,76.5,10.629166666666666,151.83333333333334,5.2
2026-06-24 00:00:00,4.8,84,6.0,0.0,7.666666666666667,76.375,10.516666666666666,151.83333333333334,4.8
2026-06-24 01:00:00,4.6,86,7.9,0.0,7.616666666666667,76.25,10.420833333333333,151.83333333333334,4.6
2026-06-24 02:00:00,4.4,87,8.6,0.0,7.566666666666666,76.08333333333333,10.308333333333332,151.83333333333334,4.4
2026-06-24 03:00:00,3.6,91,8.5,0.0,7.5,76.0,10.158333333333333,151.83333333333334,3.6
2026-06-24 04:00:00,3.6,92,9.8,0.0,7.433333333333334,75.91666666666667,10.079166666666667,151.83333333333334,3.6
2026-06-24 05:00:00,3.5,92,10.0,0.0,7.379166666666666,75.79166666666667,10.058333333333334,151.83333333333334,3.5
2026-06-24 06:00:00,3.4,92,10.0,0.0,7.329166666666667,75.66666666666667,10.0625,151.83333333333334,3.4
2026-06-24 07:00:00,3.5,93,11.2,0.0,7.295833333333333,75.58333333333333,10.133333333333333,151.83333333333334,3.5
2026-06-24 08:00:00,4.0,92,12.3,4.0,7.283333333333334,75.41666666666667,10.204166666666667,151.83333333333334,4.0
2026-06-24 09:00:00,5.7,89,9.8,107.0,7.2749999999999995,75.25,10.216666666666667,151.625,5.7
2026-06-24 10:00:00,8.2,83,9.3,283.0,7.2875000000000005,75.16666666666667,10.195833333333333,151.41666666666666,8.2
2026-06-24 11:00:00,10.7,72,11.0,431.0,7.324999999999999,75.08333333333333,10.233333333333333,151.0,10.7
2026-06-24 12:00:00,12.2,61,15.4,529.0,7.358333333333334,75.16666666666667,10.354166666666666,150.16666666666666,12.2
2026-06-24 13:00:00,13.2,58,15.5,580.0,7.3999999999999995,75.41666666666667,10.3125,149.54166666666666,13.2
2026-06-24 14:00:00,13.9,54,15.8,571.0,7.45,75.66666666666667,10.216666666666667,149.29166666666666,13.9
2026-06-24 15:00:00,14.7,50,20.7,493.0,7.5249999999999995,75.83333333333333,10.429166666666667,149.75,14.7
2026-06-24 16:00:00,14.5,51,19.8,346.0,7.604166666666667,76.0,10.637500000000001,148.83333333333334,14.5
2026-06-24 17:00:00,13.4,58,11.4,191.0,7.675,76.20833333333333,10.6625,148.91666666666666,13.4
2026-06-24 18:00:00,10.3,71,6.3,40.0,7.720833333333334,76.5,10.620833333333334,148.95833333333334,10.3
2026-06-24 19:00:00,9.3,75,3.8,0.0,7.762499999999999,76.83333333333333,10.433333333333334,148.95833333333334,9.3
2026-06-24 20:00:00,8.5,77,3.1,0.0,7.804166666666666,77.08333333333333,10.225,148.95833333333334,8.5
2026-06-24 21:00:00,7.7,77,6.5,0.0,7.862500000000001,77.04166666666667,10.225,148.95833333333334,7.7
2026-06-24 22:00:00,7.5,78,7.4,0.0,7.933333333333334,76.91666666666667,10.258333333333335,148.95833333333334,7.5
2026-06-24 23:00:00,7.3,80,7.2,0.0,8.020833333333334,76.79166666666667,10.304166666666667,148.95833333333334,7.3
2026-06-25 00:00:00,7.6,79,11.4,0.0,8.1375,76.58333333333333,10.529166666666667,148.95833333333334,7.6
2026-06-25 01:00:00,7.8,78,12.4,0.0,8.270833333333334,76.25,10.716666666666667,148.95833333333334,7.8
2026-06-25 02:00:00,8.5,76,10.6,0.0,8.441666666666666,75.79166666666667,10.800000000000002,148.95833333333334,8.5
2026-06-25 03:00:00,8.2,76,10.5,0.0,8.633333333333333,75.16666666666667,10.883333333333335,148.95833333333334,8.2
2026-06-25 04:00:00,8.3,75,8.4,0.0,8.829166666666667,74.45833333333333,10.825000000000001,148.95833333333334,8.3
2026-06-25 05:00:00,7.2,80,5.5,0.0,8.983333333333333,73.95833333333333,10.637500000000001,148.95833333333334,7.2
2026-06-25 06:00:00,6.6,80,7.1,0.0,9.116666666666665,73.45833333333333,10.516666666666667,148.95833333333334,6.6
2026-06-25 07:00:00,6.7,81,8.3,0.0,9.25,72.95833333333333,10.395833333333334,148.95833333333334,6.7
2026-06-25 08:00:00,6.4,83,10.3,4.0,9.35,72.58333333333333,10.3125,148.95833333333334,6.4
2026-06-25 09:00:00,8.0,80,9.6,60.0,9.445833333333335,72.20833333333333,10.304166666666665,147.0,8.0
2026-06-25 10:00:00,10.0,75,8.8,189.0,9.520833333333334,71.875,10.283333333333333,143.08333333333334,10.0
2026-06-25 11:00:00,12.7,66,12.1,426.0,9.604166666666666,71.625,10.329166666666667,142.875,12.7
2026-06-25 12:00:00,14.6,58,15.4,532.0,9.704166666666667,71.5,10.329166666666667,143.0,14.6
2026-06-25 13:00:00,15.8,52,18.4,578.0,9.8125,71.25,10.450000000000001,142.91666666666666,15.8
2026-06-25 14:00:00,16.4,49,18.9,563.0,9.916666666666666,71.04166666666667,10.579166666666666,142.58333333333334,16.4
2026-06-25 15:00:00,17.2,46,17.7,490.0,10.020833333333334,70.875,10.454166666666667,142.45833333333334,17.2
2026-06-25 16:00:00,16.8,50,14.4,363.0,10.116666666666667,70.83333333333333,10.229166666666666,143.16666666666666,16.8
2026-06-25 17:00:00,15.4,58,9.6,199.0,10.2,70.83333333333333,10.154166666666667,143.5,15.4
2026-06-25 18:00:00,12.6,66,9.4,41.0,10.295833333333334,70.625,10.283333333333333,143.54166666666666,12.6
2026-06-25 19:00:00,11.5,70,11.6,0.0,10.387500000000001,70.41666666666667,10.608333333333333,143.54166666666666,11.5
2026-06-25 20:00:00,10.7,72,11.8,0.0,10.479166666666666,70.20833333333333,10.970833333333333,143.54166666666666,10.7
2026-06-25 21:00:00,9.7,75,10.9,0.0,10.562499999999998,70.125,11.154166666666667,143.54166666666666,9.7
2026-06-25 22:00:00,9.0,77,12.1,0.0,10.624999999999998,70.08333333333333,11.350000000000001,143.54166666666666,9.0
2026-06-25 23:00:00,8.4,79,11.6,0.0,10.670833333333334,70.04166666666667,11.533333333333331,143.54166666666666,8.4
2026-06-26 00:00:00,7.8,82,10.6,0.0,10.679166666666667,70.16666666666667,11.5,143.54166666666666,7.8
2026-06-26 01:00:00,7.2,85,9.9,0.0,10.654166666666667,70.45833333333333,11.395833333333334,143.54166666666666,7.2
2026-06-26 02:00:00,6.8,86,9.9,0.0,10.583333333333334,70.875,11.366666666666667,143.54166666666666,6.8
2026-06-26 03:00:00,6.1,88,10.1,0.0,10.495833333333334,71.375,11.35,143.54166666666666,6.1
2026-06-26 04:00:00,5.9,87,10.1,0.0,10.395833333333334,71.875,11.420833333333334,143.54166666666666,5.9
2026-06-26 05:00:00,5.6,87,10.0,0.0,10.329166666666667,72.16666666666667,11.608333333333334,143.54166666666666,5.6
2026-06-26 06:00:00,5.3,86,9.5,0.0,10.275,72.41666666666667,11.708333333333334,143.54166666666666,5.3
2026-06-26 07:00:00,4.9,87,8.5,0.0,10.2,72.66666666666667,11.716666666666667,143.54166666666666,4.9
2026-06-26 08:00:00,4.7,87,7.2,4.0,10.129166666666666,72.83333333333333,11.587499999999999,143.54166666666666,4.7
2026-06-26 09:00:00,7.0,82,9.3,113.0,10.0875,72.91666666666667,11.575000000000001,145.75,7.0
2026-06-26 10:00:00,9.9,77,5.9,289.0,10.083333333333334,73.0,11.454166666666666,149.91666666666666,9.9
2026-06-26 11:00:00,12.8,69,6.0,443.0,10.0875,73.125,11.199999999999998,150.625,12.8
2026-06-26 12:00:00,15.0,59,6.7,550.0,10.104166666666666,73.16666666666667,10.8375,151.375,15.0
2026-06-26 13:00:00,16.2,52,7.6,597.0,10.120833333333334,73.16666666666667,10.3875,152.16666666666666,16.2
2026-06-26 14:00:00,16.9,48,10.2,582.0,10.141666666666666,73.125,10.025,152.95833333333334,16.9
2026-06-26 15:00:00,17.8,45,11.6,506.0,10.166666666666666,73.08333333333333,9.770833333333334,153.625,17.8
2026-06-26 16:00:00,17.4,49,10.4,377.0,10.191666666666666,73.04166666666667,9.604166666666666,154.20833333333334,17.4
2026-06-26 17:00:00,15.7,62,6.2,208.0,10.204166666666667,73.20833333333333,9.4625,154.58333333333334,15.7
2026-06-26 18:00:00,12.4,72,6.4,43.0,10.195833333333333,73.45833333333333,9.3375,154.66666666666666,12.4
2026-06-26 19:00:00,11.0,79,9.2,0.0,10.174999999999999,73.83333333333333,9.237499999999999,154.66666666666666,11.0
2026-06-26 20:00:00,10.2,79,10.5,0.0,10.154166666666667,74.125,9.183333333333332,154.66666666666666,10.2
2026-06-26 21:00:00,9.6,79,10.8,0.0,10.15,74.29166666666667,9.179166666666667,154.66666666666666,9.6
2026-06-26 22:00:00,9.1,83,12.4,0.0,10.154166666666667,74.54166666666667,9.191666666666666,154.66666666666666,9.1
2026-06-26 23:00:00,8.7,86,12.8,0.0,10.166666666666666,74.83333333333333,9.241666666666665,154.66666666666666,8.7
2026-06-27 00:00:00,8.4,87,12.6,0.0,10.191666666666666,75.04166666666667,9.325000000000001,154.66666666666666,8.4
2026-06-27 01:00:00,8.0,88,11.0,0.0,10.225,75.16666666666667,9.370833333333332,154.66666666666666,8.0
2026-06-27 02:00:00,7.6,90,9.5,0.0,10.258333333333333,75.33333333333333,9.354166666666666,154.66666666666666,7.6
2026-06-27 03:00:00,7.0,92,9.9,0.0,10.295833333333333,75.5,9.345833333333333,154.66666666666666,7.0
2026-06-27 04:00:00,6.7,92,8.6,0.0,10.329166666666666,75.70833333333333,9.283333333333333,154.66666666666666,6.7
2026-06-27 05:00:00,6.4,92,7.6,0.0,10.362499999999999,75.91666666666667,9.183333333333334,154.66666666666666,6.4
2026-06-27 06:00:00,6.1,93,7.8,0.0,10.395833333333332,76.20833333333333,9.112499999999999,154.66666666666666,6.1
2026-06-27 07:00:00,5.9,93,7.9,0.0,10.4375,76.45833333333333,9.0875,154.66666666666666,5.9
2026-06-27 08:00:00,5.9,94,7.8,4.0,10.487499999999999,76.75,9.1125,154.66666666666666,5.9
2026-06-27 09:00:00,7.9,90,9.5,107.0,10.525,77.08333333333333,9.120833333333334,154.41666666666666,7.9
2026-06-27 10:00:00,10.7,85,6.6,276.0,10.558333333333332,77.41666666666667,9.15,153.875,10.7
2026-06-27 11:00:00,13.8,76,7.1,424.0,10.6,77.70833333333333,9.195833333333333,153.08333333333334,13.8
2026-06-27 12:00:00,16.5,68,7.1,525.0,10.6625,78.08333333333333,9.2125,152.04166666666666,16.5
2026-06-27 13:00:00,17.5,65,7.4,409.0,10.716666666666667,78.625,9.204166666666667,144.20833333333334,17.5
2026-06-27 14:00:00,17.6,66,8.1,260.0,10.745833333333335,79.375,9.116666666666665,130.79166666666666,17.6
2026-06-27 15:00:00,18.0,68,8.1,227.0,10.754166666666668,80.33333333333333,8.970833333333333,119.16666666666667,18.0
2026-06-27 16:00:00,17.1,77,7.3,99.0,10.741666666666667,81.5,8.841666666666667,107.58333333333333,17.1
2026-06-27 17:00:00,16.2,83,8.0,52.0,10.762500000000001,82.375,8.916666666666666,101.08333333333333,16.2
2026-06-27 18:00:00,14.9,88,7.0,27.0,10.866666666666667,83.04166666666667,8.941666666666666,100.41666666666667,14.9
2026-06-27 19:00:00,13.6,91,7.8,0.0,10.975,83.54166666666667,8.883333333333335,100.41666666666667,13.6
2026-06-27 20:00:00,13.5,92,8.8,0.0,11.112499999999999,84.08333333333333,8.8125,100.41666666666667,13.5
2026-06-27 21:00:00,14.2,91,8.6,0.0,11.304166666666667,84.58333333333333,8.720833333333333,100.41666666666667,14.2
2026-06-27 22:00:00,14.6,92,7.6,0.0,11.533333333333333,84.95833333333333,8.520833333333334,100.41666666666667,14.6
2026-06-27 23:00:00,15.0,94,8.7,0.0,11.795833333333333,85.29166666666667,8.35,100.41666666666667,15.0
2026-06-28 00:00:00,15.1,96,10.2,0.0,12.075000000000001,85.66666666666667,8.25,100.41666666666667,15.1
2026-06-28 01:00:00,15.0,98,11.8,0.0,12.366666666666667,86.08333333333333,8.283333333333333,100.41666666666667,15.0
2026-06-28 02:00:00,15.1,98,11.7,0.0,12.679166666666665,86.41666666666667,8.375,100.41666666666667,15.1
2026-06-28 03:00:00,14.5,99,6.0,0.0,12.991666666666665,86.70833333333333,8.2125,100.41666666666667,14.5
2026-06-28 04:00:00,13.7,100,4.0,0.0,13.283333333333333,87.04166666666667,8.020833333333334,100.41666666666667,13.7
2026-06-28 05:00:00,13.8,100,1.4,0.0,13.591666666666667,87.375,7.762499999999999,100.41666666666667,13.8
2026-06-28 06:00:00,13.6,100,0.2,0.0,13.904166666666667,87.66666666666667,7.445833333333334,100.41666666666667,13.6
2026-06-28 07:00:00,13.8,100,2.0,0.0,14.233333333333334,87.95833333333333,7.2,100.41666666666667,13.8
2026-06-28 08:00:00,14.0,100,1.4,0.0,14.570833333333333,88.20833333333333,6.933333333333333,100.25,14.0
2026-06-28 09:00:00,14.3,100,1.1,17.0,14.8375,88.625,6.583333333333333,96.5,14.3
2026-06-28 10:00:00,15.4,99,5.6,65.0,15.033333333333333,89.20833333333333,6.541666666666667,87.70833333333333,15.4
2026-06-28 11:00:00,17.1,93,6.0,200.0,15.170833333333334,89.91666666666667,6.495833333333334,78.375,17.1
2026-06-28 12:00:00,17.6,90,11.0,202.0,15.216666666666667,90.83333333333333,6.658333333333334,64.91666666666667,17.6
2026-06-28 13:00:00,17.9,84,14.6,168.0,15.233333333333334,91.625,6.958333333333333,54.875,17.9
2026-06-28 14:00:00,19.7,72,15.9,494.0,15.320833333333333,91.875,7.283333333333334,64.625,19.7
2026-06-28 15:00:00,19.5,61,12.6,421.0,15.383333333333333,91.58333333333333,7.470833333333334,72.70833333333333,19.5
2026-06-28 16:00:00,19.2,57,14.7,352.0,15.470833333333333,90.75,7.779166666666666,83.25,19.2
2026-06-28 17:00:00,17.6,61,18.5,201.0,15.529166666666669,89.83333333333333,8.216666666666667,89.45833333333333,17.6
2026-06-28 18:00:00,15.1,66,17.4,43.0,15.5375,88.91666666666667,8.65,90.125,15.1
2026-06-28 19:00:00,13.5,70,14.0,0.0,15.533333333333333,88.04166666666667,8.908333333333333,90.125,13.5
2026-06-28 20:00:00,12.4,72,12.9,0.0,15.487500000000002,87.20833333333333,9.079166666666667,90.125,12.4
2026-06-28 21:00:00,11.7,71,16.1,0.0,15.383333333333333,86.375,9.391666666666667,90.125,11.7
2026-06-28 22:00:00,11.2,71,16.6,0.0,15.241666666666667,85.5,9.766666666666666,90.125,11.2
2026-06-28 23:00:00,10.7,72,16.2,0.0,15.0625,84.58333333333333,10.079166666666667,90.125,10.7
2026-06-29 00:00:00,9.9,76,14.1,0.0,14.845833333333333,83.75,10.241666666666667,90.125,9.9
2026-06-29 01:00:00,8.9,82,9.1,0.0,14.591666666666667,83.08333333333333,10.129166666666666,90.125,8.9
2026-06-29 02:00:00,8.0,87,7.5,0.0,14.295833333333334,82.625,9.954166666666667,90.125,8.0
2026-06-29 03:00:00,7.2,91,9.0,0.0,13.991666666666667,82.29166666666667,10.079166666666667,90.125,7.2
2026-06-29 04:00:00,6.7,93,9.3,0.0,13.699999999999998,82.0,10.3,90.125,6.7
2026-06-29 05:00:00,6.3,95,9.2,0.0,13.387500000000001,81.79166666666667,10.625,90.125,6.3
2026-06-29 06:00:00,5.9,96,8.1,0.0,13.066666666666668,81.625,10.954166666666666,90.125,5.9
2026-06-29 07:00:00,5.5,97,8.5,0.0,12.720833333333333,81.5,11.225,90.125,5.5
2026-06-29 08:00:00,5.5,98,9.6,4.0,12.366666666666667,81.41666666666667,11.566666666666668,90.29166666666667,5.5
2026-06-29 09:00:00,7.1,96,10.5,109.0,12.066666666666665,81.25,11.958333333333334,94.125,7.1
2026-06-29 10:00:00,8.9,92,11.4,232.0,11.795833333333334,80.95833333333333,12.200000000000001,101.08333333333333,8.9
2026-06-29 11:00:00,10.2,86,10.5,274.0,11.508333333333333,80.66666666666667,12.387500000000001,104.16666666666667,10.2
2026-06-29 12:00:00,11.9,80,9.1,440.0,11.270833333333334,80.25,12.308333333333335,114.08333333333333,11.9
2026-06-29 13:00:00,13.0,76,8.2,526.0,11.066666666666668,79.91666666666667,12.041666666666666,129.0,13.0
2026-06-29 14:00:00,13.7,73,6.6,544.0,10.816666666666665,79.95833333333333,11.654166666666667,131.08333333333334,13.7
2026-06-29 15:00:00,14.2,71,8.0,498.0,10.595833333333333,80.375,11.462499999999999,134.29166666666666,14.2
2026-06-29 16:00:00,14.0,71,8.7,370.0,10.379166666666666,80.95833333333333,11.2125,135.04166666666666,14.0
2026-06-29 17:00:00,13.3,74,9.3,205.0,10.200000000000001,81.5,10.829166666666666,135.20833333333334,13.3
2026-06-29 18:00:00,11.1,83,9.7,44.0,10.033333333333333,82.20833333333333,10.508333333333333,135.25,11.1
2026-06-29 19:00:00,9.9,88,11.0,0.0,9.883333333333335,82.95833333333333,10.383333333333333,135.25,9.9
2026-06-29 20:00:00,9.0,90,8.9,0.0,9.741666666666667,83.70833333333333,10.216666666666667,135.25,9.0
2026-06-29 21:00:00,8.1,92,8.9,0.0,9.591666666666667,84.58333333333333,9.916666666666666,135.25,8.1
2026-06-29 22:00:00,7.7,93,10.5,0.0,9.445833333333333,85.5,9.6625,135.25,7.7
2026-06-29 23:00:00,7.3,94,11.5,0.0,9.304166666666667,86.41666666666667,9.466666666666667,135.25,7.3
2026-06-30 00:00:00,6.9,95,11.8,0.0,9.179166666666667,87.20833333333333,9.370833333333334,135.25,6.9
2026-06-30 01:00:00,6.4,95,11.6,0.0,9.075000000000001,87.75,9.475,135.25,6.4
2026-06-30 02:00:00,6.1,95,11.7,0.0,8.995833333333334,88.08333333333333,9.65,135.25,6.1
2026-06-30 03:00:00,5.3,96,12.3,0.0,8.916666666666666,88.29166666666667,9.7875,135.25,5.3
2026-06-30 04:00:00,5.2,95,12.1,0.0,8.854166666666666,88.375,9.904166666666667,135.25,5.2
2026-06-30 05:00:00,5.0,95,11.8,0.0,8.8,88.375,10.012500000000001,135.25,5.0
2026-06-30 06:00:00,4.8,96,11.1,0.0,8.754166666666666,88.375,10.137500000000001,135.25,4.8
2026-06-30 07:00:00,4.7,96,10.6,0.0,8.720833333333333,88.33333333333333,10.225,135.25,4.7
2026-06-30 08:00:00,4.7,96,11.7,4.0,8.6875,88.25,10.3125,135.25,4.7
2026-06-30 09:00:00,6.9,93,11.9,107.0,8.679166666666667,88.125,10.370833333333334,135.16666666666666,6.9
2026-06-30 10:00:00,9.2,89,12.0,249.0,8.691666666666666,88.0,10.395833333333334,135.875,9.2
2026-06-30 11:00:00,11.9,79,15.7,406.0,8.7625,87.70833333333333,10.612499999999999,141.375,11.9
2026-06-30 12:00:00,12.9,77,13.5,362.0,8.804166666666667,87.58333333333333,10.795833333333334,138.125,12.9
2026-06-30 13:00:00,13.8,74,12.1,335.0,8.8375,87.5,10.958333333333334,130.16666666666666,13.8
2026-06-30 14:00:00,13.9,75,14.8,259.0,8.845833333333333,87.58333333333333,11.300000000000002,118.29166666666667,13.9
2026-06-30 15:00:00,14.5,74,11.8,333.0,8.858333333333333,87.70833333333333,11.458333333333334,111.41666666666667,14.5
2026-06-30 16:00:00,14.9,72,11.1,247.0,8.895833333333334,87.75,11.558333333333332,106.29166666666667,14.9
2026-06-30 17:00:00,14.5,76,9.8,110.0,8.945833333333333,87.83333333333333,11.579166666666667,102.33333333333333,14.5
2026-06-30 18:00:00,13.0,82,9.6,27.0,9.025,87.79166666666667,11.574999999999998,101.625,13.0
2026-06-30 19:00:00,11.8,86,9.3,0.0,9.104166666666666,87.70833333333333,11.504166666666665,101.625,11.8
2026-06-30 20:00:00,10.9,89,10.9,0.0,9.183333333333334,87.66666666666667,11.5875,101.625,10.9
2026-06-30 21:00:00,9.9,91,10.3,0.0,9.258333333333333,87.625,11.645833333333334,101.625,9.9
2026-06-30 22:00:00,9.7,92,11.6,0.0,9.341666666666667,87.58333333333333,11.691666666666668,101.625,9.7
2026-06-30 23:00:00,9.1,93,10.7,0.0,9.416666666666666,87.54166666666667,11.658333333333333,101.625,9.1
2026-07-01 00:00:00,8.9,93,11.3,0.0,9.5,87.45833333333333,11.637500000000001,101.625,8.9
2026-07-01 01:00:00,8.6,94,10.3,0.0,9.591666666666667,87.41666666666667,11.583333333333334,101.625,8.6
2026-07-01 02:00:00,8.3,95,9.9,0.0,9.683333333333334,87.41666666666667,11.508333333333333,101.625,8.3
2026-07-01 03:00:00,8.4,97,9.3,0.0,9.8125,87.45833333333333,11.383333333333333,101.625,8.4
2026-07-01 04:00:00,8.5,98,10.2,0.0,9.950000000000001,87.58333333333333,11.304166666666667,101.625,8.5
2026-07-01 05:00:00,8.4,98,12.2,0.0,10.091666666666667,87.70833333333333,11.320833333333335,101.625,8.4
2026-07-01 06:00:00,8.4,99,12.4,0.0,10.241666666666667,87.83333333333333,11.375,101.625,8.4
2026-07-01 07:00:00,8.5,99,11.6,0.0,10.4,87.95833333333333,11.416666666666666,101.625,8.5
2026-07-01 08:00:00,8.7,99,13.1,3.0,10.566666666666668,88.08333333333333,11.475,101.58333333333333,8.7
2026-07-01 09:00:00,10.4,99,15.5,86.0,10.7125,88.33333333333333,11.625,100.70833333333333,10.4
2026-07-01 10:00:00,11.0,99,14.2,102.0,10.787500000000001,88.75,11.716666666666667,94.58333333333333,11.0
2026-07-01 11:00:00,11.8,97,14.7,105.0,10.783333333333333,89.5,11.674999999999999,82.04166666666667,11.8
2026-07-01 12:00:00,13.4,91,14.9,260.0,10.804166666666667,90.08333333333333,11.733333333333334,77.79166666666667,13.4
2026-07-01 13:00:00,14.4,87,17.1,315.0,10.829166666666666,90.625,11.941666666666668,76.95833333333333,14.4
2026-07-01 14:00:00,14.3,87,15.3,199.0,10.845833333333333,91.125,11.962499999999999,74.45833333333333,14.3
2026-07-01 15:00:00,13.3,87,15.6,74.0,10.795833333333334,91.66666666666667,12.120833333333335,63.666666666666664,13.3
2026-07-01 16:00:00,13.1,88,16.5,75.0,10.720833333333333,92.33333333333333,12.345833333333333,56.5,13.1
2026-07-01 17:00:00,12.8,91,14.0,39.0,10.65,92.95833333333333,12.520833333333334,53.541666666666664,12.8
2026-07-01 18:00:00,12.3,94,14.5,7.0,10.620833333333334,93.45833333333333,12.725000000000001,52.708333333333336,12.3
2026-07-01 19:00:00,12.1,95,17.0,0.0,10.633333333333333,93.83333333333333,13.045833333333334,52.708333333333336,12.1
2026-07-01 20:00:00,12.1,95,17.0,0.0,10.683333333333332,94.08333333333333,13.299999999999999,52.708333333333336,12.1
2026-07-01 21:00:00,12.4,94,15.6,0.0,10.787500000000001,94.20833333333333,13.52083333333333,52.708333333333336,12.4
2026-07-01 22:00:00,12.4,93,14.2,0.0,10.9,94.25,13.629166666666668,52.708333333333336,12.4
